2016-12-05	773.393982
2016-12-06	758.719971
2016-12-07	764.210999
2016-12-08	768.075989
2016-12-09	769.943970
2016-12-10	773.023010
2016-12-11	774.752014
2016-12-12	770.039978
2016-12-13	780.646973
2016-12-14	780.005005
2016-12-15	780.070007
2016-12-16	778.963013
2016-12-17	785.166016
2016-12-18	791.007996
2016-12-19	790.692017
2016-12-20	792.247009
2016-12-21	800.643982
2016-12-22	834.179993
2016-12-23	864.888000
2016-12-24	922.179993
2016-12-25	899.651978
2016-12-26	896.905029
2016-12-27	908.354004
2016-12-28	934.830994
2016-12-29	975.125000
2016-12-30	972.534973
2016-12-31	960.627014
2017-01-01	963.658020
2017-01-02	998.617004
2017-01-03	1021.599976
2017-01-04	1044.400024
2017-01-05	1156.729980
2017-01-06	1014.239990
2017-01-07	903.487000
2017-01-08	908.174988
2017-01-09	913.244019
2017-01-10	902.440002
2017-01-11	908.114990
2017-01-12	775.177979
2017-01-13	803.737000
2017-01-14	825.142029
2017-01-15	818.142029
2017-01-16	821.783020
2017-01-17	830.945984
2017-01-18	909.372986
2017-01-19	888.335022
2017-01-20	898.171997
2017-01-21	895.549011
2017-01-22	922.205017
2017-01-23	925.499023
2017-01-24	910.677002
2017-01-25	891.924011
2017-01-26	902.395020
2017-01-27	918.359009
2017-01-28	919.810974
2017-01-29	922.067017
2017-01-30	920.151001
2017-01-31	920.958984
2017-02-01	970.940979
2017-02-02	990.000977
2017-02-03	1011.460022
2017-02-04	1031.329956
2017-02-05	1043.520020
2017-02-06	1028.400024
2017-02-07	1040.140015
2017-02-08	1062.319946
2017-02-09	1064.699951
2017-02-10	995.632019
2017-02-11	988.898010
2017-02-12	1003.520020
2017-02-13	998.885010
2017-02-14	991.734985
2017-02-15	1006.210022
2017-02-16	1007.650024
2017-02-17	1026.119995
2017-02-18	1049.209961
2017-02-19	1054.760010
2017-02-20	1048.689941
2017-02-21	1079.280029
2017-02-22	1114.800049
2017-02-23	1117.270020
2017-02-24	1172.709961
2017-02-25	1170.410034
2017-02-26	1144.270020
2017-02-27	1163.780029
2017-02-28	1180.719971
2017-03-01	1180.040039
2017-03-02	1224.680054
2017-03-03	1250.709961
2017-03-04	1277.430054
2017-03-05	1254.290039
2017-03-06	1267.469971
2017-03-07	1273.209961
2017-03-08	1223.229980
2017-03-09	1150.349976
2017-03-10	1189.359985
2017-03-11	1116.319946
2017-03-12	1176.619995
2017-03-13	1221.780029
2017-03-14	1232.160034
2017-03-15	1240.160034
2017-03-16	1251.329956
2017-03-17	1180.160034
2017-03-18	1099.689941
2017-03-19	976.729980
2017-03-20	1037.239990
2017-03-21	1055.359985
2017-03-22	1120.650024
2017-03-23	1050.050049
2017-03-24	1038.449951
2017-03-25	936.539978
2017-03-26	974.015015
2017-03-27	972.054993
2017-03-28	1044.579956
2017-03-29	1046.079956
2017-03-30	1042.209961
2017-03-31	1026.640015
2017-04-01	1071.709961
2017-04-02	1080.609985
2017-04-03	1102.949951
2017-04-04	1145.520020
2017-04-05	1134.140015
2017-04-06	1125.810059
2017-04-07	1178.939941
2017-04-08	1172.650024
2017-04-09	1176.569946
2017-04-10	1187.300049
2017-04-11	1187.459961
2017-04-12	1204.810059
2017-04-13	1201.020020
2017-04-14	1170.329956
2017-04-15	1167.300049
2017-04-16	1172.609985
2017-04-17	1183.250000
2017-04-18	1193.770020
2017-04-19	1212.130005
2017-04-20	1211.079956
2017-04-21	1229.420044
2017-04-22	1222.709961
2017-04-23	1231.920044
2017-04-24	1209.630005
2017-04-25	1250.449951
2017-04-26	1265.989990
2017-04-27	1281.880005
2017-04-28	1317.739990
2017-04-29	1317.839966
2017-04-30	1321.869995
2017-05-01	1348.300049
2017-05-02	1421.030029
2017-05-03	1453.780029
2017-05-04	1490.719971
2017-05-05	1540.869995
2017-05-06	1556.810059
2017-05-07	1579.469971
2017-05-08	1596.920044
2017-05-09	1723.890015
2017-05-10	1756.520020
2017-05-11	1780.369995
2017-05-12	1845.760010
2017-05-13	1723.119995
2017-05-14	1800.859985
2017-05-15	1808.439941
2017-05-16	1741.699951
2017-05-17	1726.729980
2017-05-18	1818.699951
2017-05-19	1897.369995
2017-05-20	1984.239990
2017-05-21	2067.030029
2017-05-22	2043.189941
2017-05-23	2191.560059
2017-05-24	2321.370117
2017-05-25	2446.239990
2017-05-26	2320.889893
2017-05-27	2196.270020
2017-05-28	2054.080078
2017-05-29	2159.429932
2017-05-30	2255.360107
2017-05-31	2187.189941
2017-06-01	2288.330078
2017-06-02	2404.030029
2017-06-03	2493.719971
2017-06-04	2547.790039
2017-06-05	2512.399902
2017-06-06	2690.840088
2017-06-07	2869.379883
2017-06-08	2720.489990
2017-06-09	2807.439941
2017-06-10	2828.139893
2017-06-11	2942.409912
2017-06-12	2953.219971
2017-06-13	2680.909912
2017-06-14	2716.879883
2017-06-15	2499.580078
2017-06-16	2469.570068
2017-06-17	2514.010010
2017-06-18	2655.350098
2017-06-19	2549.030029
2017-06-20	2591.260010
2017-06-21	2709.429932
2017-06-22	2691.030029
2017-06-23	2707.340088
2017-06-24	2738.520020
2017-06-25	2607.250000
2017-06-26	2590.570068
2017-06-27	2478.449951
2017-06-28	2553.030029
2017-06-29	2567.560059
2017-06-30	2539.239990
2017-07-01	2492.600098
2017-07-02	2436.399902
2017-07-03	2498.560059
2017-07-04	2561.000000
2017-07-05	2602.870117
2017-07-06	2608.100098
2017-07-07	2608.590088
2017-07-08	2520.270020
2017-07-09	2572.610107
2017-07-10	2525.250000
2017-07-11	2385.889893
2017-07-12	2332.770020
2017-07-13	2402.699951
2017-07-14	2360.590088
2017-07-15	2230.120117
2017-07-16	1991.979980
2017-07-17	1932.619995
2017-07-18	2233.520020
2017-07-19	2323.080078
2017-07-20	2269.889893
2017-07-21	2838.409912
2017-07-22	2668.629883
2017-07-23	2808.100098
2017-07-24	2732.699951
2017-07-25	2757.500000
2017-07-26	2577.770020
2017-07-27	2538.709961
2017-07-28	2679.729980
2017-07-29	2807.020020
2017-07-30	2724.389893
2017-07-31	2763.239990
2017-08-01	2871.300049
2017-08-02	2727.129883
2017-08-03	2709.560059
2017-08-04	2806.929932
2017-08-05	2897.629883
2017-08-06	3257.610107
2017-08-07	3212.780029
2017-08-08	3370.219971
2017-08-09	3420.399902
2017-08-10	3341.840088
2017-08-11	3373.820068
2017-08-12	3650.629883
2017-08-13	3880.040039
2017-08-14	4066.100098
2017-08-15	4326.990234
2017-08-16	4200.339844
2017-08-17	4384.439941
2017-08-18	4324.339844
2017-08-19	4137.750000
2017-08-20	4189.310059
2017-08-21	4090.479980
2017-08-22	3998.350098
2017-08-23	4089.010010
2017-08-24	4137.600098
2017-08-25	4332.819824
2017-08-26	4372.060059
2017-08-27	4345.100098
2017-08-28	4384.450195
2017-08-29	4389.209961
2017-08-30	4570.359863
2017-08-31	4555.589844
2017-09-01	4701.759766
2017-09-02	4901.419922
2017-09-03	4585.270020
2017-09-04	4591.629883
2017-09-05	4228.290039
2017-09-06	4376.589844
2017-09-07	4589.140137
2017-09-08	4605.160156
2017-09-09	4229.810059
2017-09-10	4229.339844
2017-09-11	4122.470215
2017-09-12	4168.879883
2017-09-13	4131.979980
2017-09-14	3875.370117
2017-09-15	3166.300049
2017-09-16	3637.750000
2017-09-17	3606.280029
2017-09-18	3591.090088
2017-09-19	4073.790039
2017-09-20	3916.360107
2017-09-21	3901.469971
2017-09-22	3628.020020
2017-09-23	3629.919922
2017-09-24	3796.149902
2017-09-25	3681.580078
2017-09-26	3928.409912
2017-09-27	3892.939941
2017-09-28	4197.129883
2017-09-29	4171.620117
2017-09-30	4166.109863
2017-10-01	4341.049805
2017-10-02	4395.810059
2017-10-03	4408.459961
2017-10-04	4319.370117
2017-10-05	4229.879883
2017-10-06	4324.459961
2017-10-07	4369.350098
2017-10-08	4429.669922
2017-10-09	4614.520020
2017-10-10	4776.209961
2017-10-11	4789.250000
2017-10-12	4829.580078
2017-10-13	5464.160156
2017-10-14	5643.529785
2017-10-15	5835.959961
2017-10-16	5687.569824
2017-10-17	5741.580078
2017-10-18	5603.819824
2017-10-19	5583.740234
2017-10-20	5708.109863
2017-10-21	5996.790039
2017-10-22	6036.660156
2017-10-23	6006.000000
2017-10-24	5935.520020
2017-10-25	5524.600098
2017-10-26	5747.950195
2017-10-27	5899.740234
2017-10-28	5787.819824
2017-10-29	5754.439941
2017-10-30	6114.850098
2017-10-31	6132.020020
2017-11-01	6440.970215
2017-11-02	6777.770020
2017-11-03	7087.529785
2017-11-04	7164.479980
2017-11-05	7404.520020
